isbn,title,author,qty,site,existing_availability,url
9789390412792,Art of Yoga: Herbs for Health,SHISHIR TANDON,1,exoticindia,,https://www.exoticindiaart.com/book/details/art-of-yoga-herbs-for-health-bae942/
9788170845140,Architecture and Applied Instruments in Panchakarma,Dr. Pulak Kanti Kar,1,exoticindia,,https://www.exoticindiaart.com/book/details/architecture-and-applied-instruments-in-panchakarma-naf261/
9788170847281,Studies on Medicinal Plants and Drugs in Bhavaprakasa Nighantuh (Set of 2 Volumes),,1,exoticindia,,https://www.exoticindiaart.com/book/details/studies-on-medicinal-plants-and-drugs-in-bhavaprakasa-nighantuh-set-of-2-volumes-nao383/
9788194875611,NK - Dress Making Theory - I Year (English) NSQF Level 2.5 ITI Book,Priya Garg,1,commonfolks,,https://www.commonfolks.in/books/d/mazhaivil-irandu-paagangal
9789380326993,Ny?yako?a?: sakala??stropak?rakany?y?di??str?yapad?rthaprak??aka?,Bhīmācārya Jhalakīkara,1,exoticindia,,https://www.exoticindiaart.com/book/details/encyclopedia-of-nyaya-nza397/
9789381608531,Vanausadhi Chandrodaya: An Encyclopaedia of Indian Botanis and Herbs (Set of Two Volumes),(Shri Chandraraj Bhandari),1,exoticindia,,https://www.exoticindiaart.com/book/details/encyclopaedia-of-indian-botanis-and-herbs-set-of-two-volumes-nzk547/
9788184702125,"Archaeology of Bhakti II: Royal Bhakti, Local Bhakti",Emmanuel Francis & Charlotte Schmid. eds,1,exoticindia,,https://www.exoticindiaart.com/book/details/archaeology-of-bhakti-ii-royal-bhakti-local-bhakti-nam629/
9788190631075,Breaking All Tradition's Chains; Revolutionary Communism and Women's Liberation,Mary Lou Greenberg,1,boighar,,https://boighar.in/product/kirtihater-karcha-tarashankar-bandopadhyay/
9788195353057,JARJAR DEEWAREIN by Meena Naveen (Hindi & Punjabi) | Akhil Bhartiya Bharatendu Harishchandra Puraskar Winner | Madhya Pradesh Sahitya Akademi,MEENA NAVEEN,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4643649331008869109?BookName=Gurutatwayoga-Quest-And-Realisation-Volume-1-To-5
9788190386623,"Tribe, State, and Empowerment The Indian Experience","Promode Kumar Misra, H. K. Bhat, Dipali G. Danda",1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4736565711793244196?BookName=Yoga-For-Sports
9788176372916,"Vaidya Cintamani: Bhesajottama Grantha, A Great Treatise of Best Recipes by Sri Vallabhacarya",Prof. K. Rama Chandra Reddy,1,exoticindia,,https://www.exoticindiaart.com/book/details/vaidya-cintamani-bhesajottama-grantha-great-treatise-of-best-recipes-by-sri-vallabhacarya-nah360/
9788178246512,CASTE IN BENGAL (HB),Sekhar Bandyopadhyay,1,champaca,Out of Stock,https://champaca.in/products/caste-in-bengal-histories-of-hierarchy-exclusion-and-resistance
9788182904576,Naman Narmada: Obeisance to Narmada,Alok Mehta,1,exoticindia,,https://www.exoticindiaart.com/book/details/obeisance-to-narmada-naman-narmada-hai853/
9789388039475,ब्रजभाषा- हिंदी-अंग्रेजी लोक शब्दकोश  हिंदी लोक शब्दकोश परियोजना के अंतर्गत निर्मित = Braj bhasha-Hindi-English folk dictionary,"पाण्डेय, नन्द कीशोर",1,exoticindia,,https://www.exoticindiaart.com/book/details/braj-bhasha-hindi-english-folk-dictionary-hbi900/
9788182903982,Magadha Architecture and Culture,Sris Chandra Banerjee,1,exoticindia,,https://www.exoticindiaart.com/book/details/magadha-architecture-and-culture-nal900/
9788187471691,Life and Vision of the Vedic Seer: Kavsa Ailusa,Satya Prakash Singh,1,exoticindia,,https://www.exoticindiaart.com/book/details/vedic-seer-kavsa-ailusa-life-and-vision-nae237/
9788123793771,BHARAT VAIBHAV,OM PRAKASH PANDEY,1,exoticindia,,https://www.exoticindiaart.com/book/details/bharat-vaibhav-hbh758/
9788188698349,Panchakarma - Ayurveda's Mantra of Rejuvenation,N.Reghunath/Dr Sreelaja Sasikumar,1,exoticindia,,https://www.exoticindiaart.com/book/details/panchakarma-ayurveda-s-mantra-of-rejuvenation-profusely-illustrated-winner-of-national-award-for-best-publication-nac388/
9788190571104,Information Theory &Coding,Rupal Bansal,1,exoticindia,,https://www.exoticindiaart.com/book/details/personification-in-indian-painting-uav858/
9788189149031,Bhāratīya vāstuvidyā ke vaijñānika ādhāra,Bihārī Lāla Śarmā,1,exoticindia,,https://www.exoticindiaart.com/book/details/scientific-basis-of-indian-architecture-old-and-rare-book-uba617/
9788196079604,"Process of Curriculum Development by Deepa Pant, CBCS Curriculum Book, R. Lall Educational Publishers",Deepa Pant,1,exoticindia,,https://www.exoticindiaart.com/book/details/kabir-legends-and-ananta-das-s-kabir-parachai-nat041/
9788170189077,"Saṃskr̥ta-saṃskr̥ti sādhanā: Ḍô. Satyavrata Śāstrī ke samagra maulika, ālocanātmaka tathā anudita vāṅmaya evañca sāṃskr̥tika ... : abhinandana grantha (Hindi Edition)",Kamala Ānanda,1,exoticindia,,https://www.exoticindiaart.com/book/details/sanskrit-sanskriti-sadhana-critical-study-of-dr-satyavrat-shastri-s-overall-original-critical-and-translated-speech-and-cultural-investigation-set-of-2-volumes-old-and-rare-book-uat018/
9788171101870,"Rasa Jala Nidhi or Ocean of Indian Chemistry and Alchemy, volumes 1-5",,1,exoticindia,,https://www.exoticindiaart.com/book/details/rasa-jala-nidhi-or-ocean-of-indian-chemistry-and-alchemy-set-of-5-volumes-nas556/
9789381456040,बिहार विभूति,"कुमार, विजय",1,exoticindia,,https://www.exoticindiaart.com/book/details/bihar-vibhuti-bihar-centenary-year-haq800/
9788193665633,அ. முத்துலிங்கம் கட்டுரைகள்,"முத்துலிங்கம், அ., author",1,panuval,,https://www.panuval.com/a-muthulingamm-katturaigal-10004564?search=%20&page=26&limit=100
9788194492115,Thamizhaga Maavattangal Varalarum Valarchiyum / ????? ??????????? - ???????? ???????????? [Hardcover] S. P. Exhilazhagan,S. P. Exhilazhagan,1,panuval,,https://www.panuval.com/38-thamizhaga-mavattangal-varalarum-valarchiyum-10016905?search=%20&page=4&limit=100
9789382033653,Saminadham,U. Vē. Cāminātaiyar,1,commonfolks,,https://www.commonfolks.in/books/d/swaminadam
9789390884537,Mayavalai/மாயவலை,Pa Raghavan,1,commonfolks,,https://www.commonfolks.in/books/d/maayavalai-ezhuthu-pirasuram
9788195669455,Indigenous Medicine and Knowledge,Mohan Kumar (Senior lecturer of sociology),1,exoticindia,,https://www.exoticindiaart.com/book/details/indigenous-medicine-and-knowledge-bae696/
9789381744116,A compendium of Tirukkural Volume 2 Poruṭpāl Part 1,Tiruvaḷḷuvar,1,exoticindia,,https://www.exoticindiaart.com/book/details/compendium-of-tirukkural-translations-in-english-porutpal-vol-2-hap124/
9788176373142,Cakradatta- Sanskrit Text With English Translation,DR. G.Prabhakara Rao,1,exoticindia,,https://www.exoticindiaart.com/book/details/cakradatta-cikitsa-sangraha-of-cakrapanidatta-nav212/
9788199129122,CHARAKA SAMHITA VOL.-I (Illustrated Edition with Chakrapani Commentary ),Bargale Sushant Sukumar,1,exoticindia,,https://www.exoticindiaart.com/book/details/charaka-samhita-illustrated-edition-with-english-translation-and-chakrapani-commentary-vol-1-sutra-sthana-hcg196/
9789383647064,"Tavārīk̲h̲ al-Fit̤rat, maʻrūf bih, Āʼīnah-yi Tirhut",Rāsabihārī Lāla Dāsa,1,exoticindia,,https://www.exoticindiaart.com/book/details/mithila-in-nineteenth-century-aina-i-tirhut-of-bihari-lal-fitrat-hap475/
9788177693881,Day in Kashi,Christiane Etchezaharreta,1,exoticindia,,https://www.exoticindiaart.com/book/details/day-in-kashi-idi735/
9788192013411,SHAKESPEARE A NEW BIOGRAPHY,"DAHIYA,BHIM S",1,commonfolks,,https://www.commonfolks.in/books/d/the-mejelle
9788195560073,Bharatiya Jeevan Pratiman (Set of 3 Books),Dilip Kelkar,1,exoticindia,,https://www.exoticindiaart.com/book/details/indian-paradigm-of-life-set-of-2-volumes-uao495/
9788183902250,DIPAKA-JYOTIH,Dipak Bhattacharya,1,exoticindia,,https://www.exoticindiaart.com/book/details/dipaka-jyotih-professor-dipak-bhattacharya-felicitation-volume-peer-reviewed-uag882/
9789381539309,"Arthshahtra mein Varnit Prachin Bharatiya Vigyan evam Takniki (Hindi) [Hardcover] Verma, Priti",Priti Verma,1,exoticindia,,https://www.exoticindiaart.com/book/details/ancient-indian-science-and-technology-described-in-economics-uaf995/
9789359662428,"Our Intellectual Heritage: There exists a large body of evidence for the width, depth and accuracy of the ancient Indian Knowledge",Prakash Chitre,1,exoticindia,,https://www.exoticindiaart.com/book/details/our-intellectual-heritage-there-exists-large-body-of-evidence-for-width-depth-and-accuracy-of-ancient-indian-knowledge-haw197/
9788121800334,Bhavaprakasa Of Bhavamisra,K.r. Srikantha Murthy,1,exoticindia,,https://www.exoticindiaart.com/book/details/bhavaprakasa-of-bhavamisra-vol-ii-naw816/
9788197338304,Guided Computer Applications Textbook for ICSE Class 10th | As per the Latest CISCE Syllabus,M. Vijay Bhaskar,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5715652611921552819?BookName=MAZE-RUNNER-SET-(4-BOOKS)
9789392194030,Rasopaniṣad A Discourse on Indian Alchemy : English Translation and Exposition of Scientific Content,,1,exoticindia,,https://www.exoticindiaart.com/book/details/rasopanishad-discourse-on-indian-alchemy-english-translation-and-exposition-of-scientific-content-ual686/
9789390981274,Epistemology and Aesthetics of the Mahabharata,K S RADHAKRISHNAN,1,exoticindia,,https://www.exoticindiaart.com/book/details/epistemology-and-aesthetics-of-mahabharata-hax030/
9788185857206,Hastaprata sūcipatra Lā. Da. Bhāratīya Saṃskr̥ti Vidyāmandira saṃgraha Vol. 6,Jitendra B. Shah,1,exoticindia,,https://www.exoticindiaart.com/book/details/catalogue-of-manuscripts-l-d-institute-of-indology-collection-vol-6-hbt193/
9788170845096,: Caraka Samhita of Agnivesha (Set of 2 Volumes),Prof. Ravidutt Tripathi,1,exoticindia,,https://www.exoticindiaart.com/book/details/caraka-samhita-of-agnivesha-set-of-2-volumes-nzn483/
9782855392417,The Yoga of the Matsyendrasamhita: A critical edition and annotated translation of chap-ters 1–13 and 55,Csaba Kiss,1,exoticindia,,https://www.exoticindiaart.com/book/details/yoga-of-matsyendrasam-hita-critical-edition-and-annotated-translation-of-chapters-1-13-and-55-nbz505/
9788192495378,Microfinance And Socio Economic Development Of Women By Mrb Publishers,Malabika Das,1,darussalam,,atlas-seerat-e-nabvi-atlas-on-the-biography-of-prophet
9789351461555,Kashi Ki Panditya Parampara,unknown author,1,exoticindia,,https://www.exoticindiaart.com/book/details/kashi-s-pandita-tradition-mzv171/
9788194843092,Infant and Child Mortality in Assam-Demographic and Socio-Economic Interrelations,Dipanjali Haloi and Suresh Sharma,1,exoticindia,,https://www.exoticindiaart.com/book/details/infant-and-child-mortality-in-assam-demographic-and-socio-economic-interrelations-uac826/
9788176371544,Rachana Sarira (Set Of 2 Volumes),DR. MAHEDRA SINGH,1,exoticindia,,https://www.exoticindiaart.com/book/details/racana-sarira-comprehensive-anatomical-science-set-of-2-volumes-nzf199/
9789390777099,Sahasrayoga (with Dharakalpa),Prof. M.S. Krishnamurthy,1,exoticindia,,https://www.exoticindiaart.com/book/details/sahasrayoga-with-dharakalpa-uad657/
9788192297415,छत्तीसगढ़ के पहाड़ी कोरवाओं पर पारम्परिक चिकित्सा अध्ययन = Ethnomedicinal study among the Hill Korwas of Chhattisgarh,Rajesh K. Gautam,1,exoticindia,,https://www.exoticindiaart.com/book/details/ethnomedicinal-study-among-hill-korwas-of-chhattisgarh-ubf642/
9788190987271,: Nighantu Adarsha (Set of 2 Volumes),Shri Bapalal G. Vaidya,1,exoticindia,,https://www.exoticindiaart.com/book/details/nighantu-adarsha-set-of-2-volumes-nzf323/
9788194183945,Educational Administration and Supervision,Keisham Shitaljit Singh,1,darussalam,,
9788188757466,Wo Kaun Shakhs Tha Jo Bhar Gaya Mujhme | वो कौन शक्स था जो भर गया मुझमें,"कुलश्रेष्ठ, दीप्ति, 1949- author",1,exoticindia,,https://www.exoticindiaart.com/book/details/wo-koun-shaksh-tha-jo-bhar-gaya-mujh-main-smriti-aakhyan-uaa186/
9788193834381,સંબંધનું મૅનેજમેંટ : માનવીય સંબંધોનાં સમીકરણો સમજાવતા લેખો,"દેસાઈ, દિનેશ, author",1,exoticindia,,https://www.exoticindiaart.com/book/details/hindi-mantra-maharnava-devi-khand-haa397/
9789382460541,Kodethoor and Beyond - The Story of Udupas,N Gopalan Kutty,1,exoticindia,,https://www.exoticindiaart.com/book/details/kodethoor-and-beyond-story-of-udupas-nan628/
9788193734285,"Laboratory Manual of Pharmaceutical Chemistry, As Per Syllabus 2020 for D. Pharmacy First Year",DR. PAWAN JALWAL,1,exoticindia,,https://www.exoticindiaart.com/book/details/vijnaptimatratasiddhih-of-acharya-vasubandu-old-book-nzc745/
9789389665390,Comprehensive Compendium of Supraclavicular Disorders in Ayurveda,,1,exoticindia,,https://www.exoticindiaart.com/book/details/comprehensive-compendium-of-supraclavicular-disorders-in-ayurveda-nap813/
9782855396620,The Pancavaranastava of Aghorasiva,Aghoraśivācārya,1,exoticindia,,https://www.exoticindiaart.com/book/details/pancavaranastava-of-aghorasivacarya-twelfth-century-south-indian-prescription-for-visualisation-of-sadasiva-and-his-retinue-nab804/
9788192778990,Samagra Manavi Hakk,V S Kshirsagar,1,exoticindia,,https://www.exoticindiaart.com/book/details/mandukyakarika-by-swami-akhandananda-saraswati-advaita-prakarana-pravachana-with-pendrive-nze451/
9788194863144,Fundamental of guidance and counselling,Ranjana anand,1,exoticindia,,https://www.exoticindiaart.com/book/details/yugveer-nibandhavali-dwitiya-khand-uttaratmakadi-nibandha-old-and-rare-book-only-1-quantity-available-hbv985/
9789392194184,Pundits in Modern India,Radhavallabh Tripathi,1,exoticindia,,https://www.exoticindiaart.com/book/details/pundits-in-modern-india-studies-in-pundit-tradition-of-nineteenth-and-twentieth-centuries-hbf427/
9788120821804,Budha Dharam Tatha Anya Bhartiya Darshan (2 Vols.),,1,exoticindia,,https://www.exoticindiaart.com/book/details/buddhist-philosophy-and-other-indian-philosophy-set-of-2-volumes-nzo454/
9788183902878,Apastamba Sulbasutram,D. P. Kularia,1,exoticindia,,https://www.exoticindiaart.com/book/details/apastamba-sulbasutram-uag790/
9789382680116,Place names associated with Sankaradeva,Sarat Kr Phukan,1,exoticindia,,https://www.exoticindiaart.com/book/details/place-names-associated-with-sankaradeva-haz807/
9788180351761,Veer Shiromani Samrat Prithaviraj Chauhan (Set of 2 Volumes),Vijay Nahar,1,exoticindia,,https://www.exoticindiaart.com/book/details/veer-shiromani-samrat-prithviraj-chauhan-set-of-2-volumes-uba401/
9788186782538,A-In-Akbari,Ramlal Pandey,1,exoticindia,,https://www.exoticindiaart.com/book/details/ain-e-akbari-hcg681/
9789381301265,Rasachandamshu or Rasaratna Sangraha,Prof. Dr. M.S. Krishnamurthy,1,exoticindia,,https://www.exoticindiaart.com/book/details/rasachandamshu-or-rasaratna-sangraha-nag238/
9788183795623,Madras Vol-II,S.Muthiah,1,commonfolks,,https://www.commonfolks.in/books/d/madras-ii
9788183797894,MADRAS VOL. III,S. Muthiah,1,commonfolks,,https://www.commonfolks.in/books/d/madras-iii
9788190409261,Śikshā ke kshetra meṃ bhāshā kā savāla,Ramākānta Pāṭhaka,1,akshardhara,,nek-namdaar-gokhale
9788192812656,KAMMUNIST KALAKARANMAR ENTHU CHEYYANAM,P.P.SHANAVAS,1,akshardhara,,9788195012732-sampurna-sherlock-holmes
